"filename", "language", "Solidity", "Markdown", "JSON", "HTML", "Python", "JavaScript", "TypeScript", "XML", "CSS", "SCSS", "JSON with Comments", "TypeScript JSX", "comment", "blank", "total"
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\governance\GovernorTimelockControlMockUpgradeable.sol", "Solidity", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 74
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\governance\GovernorVoteMockUpgradeable.sol", "Solidity", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 34
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\governance\GovernorWithParamsMockUpgradeable.sol", "Solidity", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 64
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\proxy\BadBeaconUpgradeable.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 37
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\proxy\ClashingImplementationUpgradeable.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 33
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\proxy\UUPSUpgradeableMockUpgradeable.sol", "Solidity", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 88
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC1155ReceiverMockUpgradeable.sol", "Solidity", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 87
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20ApprovalMockUpgradeable.sol", "Solidity", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 24
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20DecimalsMockUpgradeable.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 30
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20ExcessDecimalsMockUpgradeable.sol", "Solidity", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 23
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20FlashMintMockUpgradeable.sol", "Solidity", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 40
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20ForceApproveMockUpgradeable.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 27
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20MockUpgradeable.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 29
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20MulticallMockUpgradeable.sol", "Solidity", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 22
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20NoReturnMockUpgradeable.sol", "Solidity", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 42
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20PermitNoRevertMockUpgradeable.sol", "Solidity", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 50
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20ReentrantUpgradeable.sol", "Solidity", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 54
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20ReturnFalseMockUpgradeable.sol", "Solidity", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 33
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC20VotesLegacyMockUpgradeable.sol", "Solidity", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 38, 266
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC4626LimitsMockUpgradeable.sol", "Solidity", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 36
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC4626MockUpgradeable.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 30
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC4626OffsetMockUpgradeable.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 30
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC4646FeesMockUpgradeable.sol", "Solidity", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 58
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC721ConsecutiveEnumerableMockUpgradeable.sol", "Solidity", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 70
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC721ConsecutiveMockUpgradeable.sol", "Solidity", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 104
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC721ReceiverMockUpgradeable.sol", "Solidity", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 60
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\ERC721URIStorageMockUpgradeable.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 31
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\mocks\token\VotesTimestampUpgradeable.sol", "Solidity", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 54
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\package.json", "JSON", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\proxy\ClonesUpgradeable.sol", "Solidity", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 7, 98
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\proxy\ERC1967\ERC1967UtilsUpgradeable.sol", "Solidity", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 24, 179
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\proxy\beacon\IBeaconUpgradeable.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 17
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\proxy\utils\Initializable.sol", "Solidity", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 14, 182
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\proxy\utils\UUPSUpgradeable.sol", "Solidity", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 15, 147
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\security\PausableUpgradeable.sol", "Solidity", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 18, 132
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\security\ReentrancyGuardUpgradeable.sol", "Solidity", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 14, 97
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\ERC1155Upgradeable.sol", "Solidity", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 40, 441
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\IERC1155ReceiverUpgradeable.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 59
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\IERC1155Upgradeable.sol", "Solidity", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 13, 131
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\extensions\ERC1155BurnableUpgradeable.sol", "Solidity", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 44
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\extensions\ERC1155PausableUpgradeable.sol", "Solidity", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 6, 56
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\extensions\ERC1155SupplyUpgradeable.sol", "Solidity", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 96
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\extensions\ERC1155URIStorageUpgradeable.sol", "Solidity", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 12, 79
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\extensions\IERC1155MetadataURIUpgradeable.sol", "Solidity", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 23
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\utils\ERC1155HolderUpgradeable.sol", "Solidity", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 50
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC1155\utils\ERC1155ReceiverUpgradeable.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 33
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\ERC20Upgradeable.sol", "Solidity", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 32, 379
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\IERC20Upgradeable.sol", "Solidity", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 10, 79
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20BurnableUpgradeable.sol", "Solidity", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 53
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20CappedUpgradeable.sol", "Solidity", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 71
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20FlashMintUpgradeable.sol", "Solidity", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 14, 142
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20PausableUpgradeable.sol", "Solidity", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 48
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20PermitUpgradeable.sol", "Solidity", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 16, 101
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20VotesUpgradeable.sol", "Solidity", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 11, 89
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC20WrapperUpgradeable.sol", "Solidity", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 13, 97
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\ERC4626Upgradeable.sol", "Solidity", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 46, 301
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\IERC20MetadataUpgradeable.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 29
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\extensions\IERC20PermitUpgradeable.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 5, 61
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC20\utils\SafeERC20Upgradeable.sol", "Solidity", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 17, 141
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\ERC721Upgradeable.sol", "Solidity", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 69, 505
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\IERC721ReceiverUpgradeable.sol", "Solidity", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 28
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\IERC721Upgradeable.sol", "Solidity", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 15, 133
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721BurnableUpgradeable.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 41
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721ConsecutiveUpgradeable.sol", "Solidity", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 28, 209
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721EnumerableUpgradeable.sol", "Solidity", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 31, 191
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721PausableUpgradeable.sol", "Solidity", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 55
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721RoyaltyUpgradeable.sol", "Solidity", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 52
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721URIStorageUpgradeable.sol", "Solidity", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 90
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721VotesUpgradeable.sol", "Solidity", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 57
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\ERC721WrapperUpgradeable.sol", "Solidity", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 16, 117
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\IERC721EnumerableUpgradeable.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 30
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\extensions\IERC721MetadataUpgradeable.sol", "Solidity", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 28
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\ERC721\utils\ERC721HolderUpgradeable.sol", "Solidity", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 37
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\token\common\ERC2981Upgradeable.sol", "Solidity", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 23, 153
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\AddressUpgradeable.sol", "Solidity", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 20, 260
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\ArraysUpgradeable.sol", "Solidity", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 17, 128
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\Base64Upgradeable.sol", "Solidity", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 93
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\ContextUpgradeable.sol", "Solidity", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 38
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\Create2Upgradeable.sol", "Solidity", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 10, 97
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\MulticallUpgradeable.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 39
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\NoncesUpgradeable.sol", "Solidity", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 60
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\ShortStringsUpgradeable.sol", "Solidity", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 12, 123
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\StorageSlotUpgradeable.sol", "Solidity", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 16, 139
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\StringsUpgradeable.sol", "Solidity", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 11, 94
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\cryptography\ECDSAUpgradeable.sol", "Solidity", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 20, 240
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\cryptography\EIP712Upgradeable.sol", "Solidity", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 19, 205
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\cryptography\MerkleProofUpgradeable.sol", "Solidity", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 19, 241
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\code\contract\sol\import\openzeppelin-upgradeable\utils\cryptography\SignatureCheckerUpgradeable.sol", "Solidity", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 51
